Time,非市场化核电总加_日前,竞价空间_日前,风力发电_日前,联络线计划_日前,光伏发电_日前,新能源总加_日前,省调负荷_日前,全网负荷_日前,现货出清电价-日前_D-2,现货出清电价-实时_D-2,实时-日前偏差值_D-2,label,实时-日前偏差值_D-2_label,实时-日前偏差值_D-3_label,现货出清电价-日前_D-3,现货出清电价-实时_D-3
2025-08-07 11:00:00,1635.0,31540.872500000000,1261.245,26796.25,19032.9075,20294.1525,80266.275,120137.1575,358.08,361.6,3.52,0,1,0.0,450.07,370.9
2025-08-07 12:00:00,1635.0,31456.25,1499.99,25717.5,19054.8675,20554.8575,79363.6075,119422.97750000000,349.3,363.03,13.73,0,1,0.0,446.95,369.13
2025-08-07 13:00:00,1635.0,33980.495000000000,1835.685,25757.5,18011.7925,19847.4775,81220.4725,119890.5125,351.39,320.84,-30.55,0,0,0.0,455.53,406.74
2025-08-07 14:00:00,1635.0,38624.25,2204.3575,25884.5,15759.355,17963.7125,84107.4625,118686.1325,358.25,308.92,-49.33,0,0,0.0,471.79,449.78
2025-08-07 15:00:00,1635.0,44179.292500000000,2564.405,26951.75,12289.540000000000,14853.945,87619.9875,116562.045,358.09,337.88,-20.21,1,0,0.0,471.47,469.16
2025-08-07 16:00:00,1635.0,51317.7775,2920.73,28051.75,7960.81,10881.54,91886.0675,113593.065,414.43,394.92,-19.51,1,0,0.0,472.74,459.39
2025-08-07 17:00:00,1635.0,59070.957500000000,3190.1525,28802.5,3534.4275,6724.58,96233.0375,110311.1325,587.37,464.18,-123.19,0,0,0.0,798.8,482.5
2025-08-07 18:00:00,1635.0,64416.5875,3379.0325000000000,29604.5,749.9550000000000,4128.9875,99785.075,109260.0375,715.64,549.04,-166.6,0,0,0.0,802.26,529.73
2025-08-07 19:00:00,1635.0,67021.6,3522.4300000000000,29495.75,3.6300000000000000,3526.06,101678.41,109755.475,717.92,539.67,-178.25,0,0,0.0,808.87,504.15
2025-08-07 20:00:00,1635.0,66077.57000000000,3536.61,29520.5,0.0,3536.61,100769.68,108605.46000000000,716.6,481.69,-234.91,0,0,0.0,801.31,475.16
2025-08-07 21:00:00,1635.0,64021.075,3423.5725,28597.5,0.0,3423.5725,97677.14750000000,105277.1625,698.93,455.93,-243.0,0,0,0.0,789.18,455.18
2025-08-07 22:00:00,1635.0,62527.96,3296.6575000000000,25353.0,0.0,3296.6575000000000,92812.6175,100412.6275,614.41,423.91,-190.5,0,0,0.0,696.42,435.93
2025-08-07 23:00:00,1635.0,62446.6875,3164.475,22187.25,0.0,3164.475,89433.4125,97033.4225,743.57,418.69,-324.88,0,0,0.0,661.44,434.57
2025-08-08 00:00:00,1628.5,58288.04,2942.0125,21526.75,0.0,2942.0125,84385.3025,90935.3325,418.28,427.7,9.42,1,1,1.0,383.45,393.3
2025-08-08 01:00:00,1628.5,58183.81,2664.4925000000000,21520.75,0.0,2664.4925000000000,83997.55250000000,90547.58250000000,417.81,423.49,5.68,0,1,1.0,380.39,393.99
2025-08-08 02:00:00,1628.5,55152.0175,2434.82,21506.25,0.0,2434.82,80721.5875,87271.62,406.3,414.47,8.17,1,1,1.0,346.91,373.86
2025-08-08 03:00:00,1628.5,52922.295,2292.55,21486.75,0.0,2292.55,78330.095,84880.245,385.84,397.13,11.29,1,1,1.0,323.71,354.99
2025-08-08 04:00:00,1628.5,52164.652500000000,2241.83,21474.75,0.6800000000000000,2242.5100000000000,77510.4125,84071.235,376.22,386.54,10.32,0,1,1.0,317.73,340.75
2025-08-08 05:00:00,1628.5,51690.86,2251.99,22418.25,337.385,2589.375,78326.985,85464.86,364.93,378.11,13.18,0,1,1.0,317.72,335.33
2025-08-08 06:00:00,1628.5,47199.105,2194.1225,23500.0,2455.9925,4650.115,76977.72,87459.1825,305.54,320.06,14.52,0,1,1.0,284.2,298.66
2025-08-08 07:00:00,1628.5,42444.915,1987.515,25163.0,6063.235000000000,8050.75,77287.16500000000,93528.625,261.07,273.18,12.11,0,1,1.0,272.58,293.25
2025-08-08 08:00:00,1628.5,40942.725000000000,1789.9925,27832.5,9724.317500000000,11514.310000000000,81918.035,104377.535,247.52,261.35,13.83,0,1,1.0,287.19,324.52
2025-08-08 09:00:00,1628.5,39273.85,1768.4875,28256.25,12715.055,14483.5425,83642.1425,111206.03,266.92,241.65,-25.27,0,0,1.0,344.36,366.01
2025-08-08 10:00:00,1628.5,38866.042500000000,1794.6125000000000,27978.0,14598.3425,16392.955,84865.4975,116113.2675,297.7,157.36,-140.34,0,0,1.0,360.03,384.06
2025-08-08 11:00:00,1628.5,39128.1875,1819.7625,26796.25,15409.86,17229.6225,84782.56,117906.8325,305.35,238.62,-66.73,1,0,1.0,358.08,361.6
2025-08-08 12:00:00,1628.5,38971.230000000000,1927.07,25717.5,15297.7975,17224.8675,83542.0975,116649.635,302.46,227.11,-75.35,1,0,1.0,349.3,363.03
2025-08-08 13:00:00,1628.5,41519.045,2189.245,25757.5,14185.8075,16375.052500000000,85280.0975,116474.4525,293.47,223.44,-70.03,1,0,0.0,351.39,320.84
2025-08-08 14:00:00,1628.5,45935.472500000000,2658.225,25884.5,11945.6025,14603.8275,88052.3,115138.685,324.54,307.83,-16.71,1,0,0.0,358.25,308.92
2025-08-08 15:00:00,1628.5,50743.1025,3366.215,26951.75,8895.275,12261.49,91584.8425,113036.4975,352.41,376.51,24.1,0,1,0.0,358.09,337.88
2025-08-08 16:00:00,1628.5,55408.870000000000,4153.285,28051.75,5355.845,9509.130000000000,94598.25,110288.7825,403.25,410.23,6.98,0,1,0.0,414.43,394.92
2025-08-08 17:00:00,1628.5,59122.14,4795.0175,28802.5,2261.33,7056.3475,96609.4875,107374.8475,550.28,448.33,-101.95,0,0,0.0,587.37,464.18
2025-08-08 18:00:00,1628.5,61652.1225,5311.675,29604.5,461.91250000000000,5773.5875,98658.71000000000,106248.1725,705.57,450.51,-255.06,0,0,0.0,715.64,549.04
2025-08-08 19:00:00,1628.5,63712.95,5837.2725,29495.75,2.66,5839.9325,100677.13250000000,107257.3,686.03,448.68,-237.35,0,0,0.0,717.92,539.67
2025-08-08 20:00:00,1628.5,62176.9725,6256.835,29520.5,0.0,6256.835,99582.8075,106134.10750000000,689.53,446.49,-243.04,0,0,0.0,716.6,481.69
2025-08-08 21:00:00,1628.5,60395.0325,6440.475,28597.5,0.0,6440.475,97061.5075,103611.6675,645.29,439.48,-205.81,0,0,0.0,698.93,455.93
2025-08-08 22:00:00,1628.5,58317.1925,6406.745,25353.0,0.0,6406.745,91705.4375,98255.475,581.42,424.28,-157.14,0,0,0.0,614.41,423.91
2025-08-08 23:00:00,1628.5,59098.04,6159.76,22187.25,0.0,6159.76,89073.55,95623.5675,683.79,424.75,-259.04,0,0,0.0,743.57,418.69
2025-08-09 00:00:00,1628.5,52357.465000000000,5659.8825,21526.75,0.0,5659.8825,81172.5975,89367.885,401.21,410.15,8.94,0,1,1.0,418.28,427.7
2025-08-09 01:00:00,1628.5,52514.9525,5311.3150000000000,21520.75,0.0,5311.3150000000000,80975.5175,88372.6275,403.73,407.82,4.09,0,1,1.0,417.81,423.49
2025-08-09 02:00:00,1628.5,49290.480000000000,4959.045,21506.25,0.0,4959.045,77384.275,84674.82,392.94,398.34,5.4,0,1,1.0,406.3,414.47
2025-08-09 03:00:00,1628.5,47093.895000000000,4788.2675,21486.75,0.0,4788.2675,74997.4125,82047.445,383.81,392.04,8.23,0,1,1.0,385.84,397.13
2025-08-09 04:00:00,1628.5,45494.1,4969.91,21474.75,0.39,4970.3,73567.65,80208.7575,384.22,387.76,3.54,0,1,1.0,376.22,386.54
2025-08-09 05:00:00,1628.5,43530.26,5453.9975000000000,22418.25,156.445,5610.4425,73187.4525,80240.8775,383.72,381.77,-1.95,0,0,1.0,364.93,378.11
2025-08-09 06:00:00,1628.5,40469.315,6171.405,23500.0,731.4575,6902.8625,72500.6775,81294.8925,356.16,332.83,-23.33,0,0,1.0,305.54,320.06
2025-08-09 07:00:00,1628.5,40686.6725,7014.83,25163.0,1726.73,8741.56,76219.7325,86147.44750000000,326.12,297.49,-28.63,0,0,1.0,261.07,273.18
2025-08-09 08:00:00,1628.5,41875.435,7999.615,27832.5,3031.8425000000000,11031.4575,82367.8925,94511.6775,317.62,302.97,-14.65,0,0,1.0,247.52,261.35
2025-08-09 09:00:00,1628.5,41193.74,9015.1,28256.25,4516.3275,13531.4275,84609.9175,98807.4725,338.77,323.14,-15.63,0,0,0.0,266.92,241.65
2025-08-09 10:00:00,1628.5,39849.03,9772.045,27978.0,5904.7125,15676.7575,85132.2875,101040.0875,348.99,350.32,1.33,0,1,0.0,297.7,157.36
2025-08-09 11:00:00,1628.5,37330.9625,10062.8375,26796.25,7248.6925,17311.53,83067.2425,100640.28,357.78,373.08,15.3,0,1,0.0,305.35,238.62
2025-08-09 12:00:00,1628.5,33500.4075,9987.5625,25717.5,8135.915,18123.4775,78969.885,98359.85250000000,360.49,367.01,6.52,0,1,0.0,302.46,227.11
2025-08-09 13:00:00,1628.5,33079.3025,9812.810000000000,25757.5,8675.66,18488.47,78953.77250000000,98854.015,368.12,374.45,6.33,0,1,0.0,293.47,223.44
2025-08-09 14:00:00,1628.5,33912.7375,9489.735,25884.5,8646.8475,18136.5825,79562.32,99027.005,393.86,402.34,8.48,0,1,0.0,324.54,307.83
2025-08-09 15:00:00,1628.5,35806.3525,9073.8325,26951.75,7387.9775,16461.81,80848.4125,98763.5575,409.04,409.64,0.6,0,1,1.0,352.41,376.51
2025-08-09 16:00:00,1628.5,39227.277500000000,8547.5275,28051.75,5046.05,13593.5775,82501.105,97327.01,424.74,419.21,-5.53,0,0,1.0,403.25,410.23
2025-08-09 17:00:00,1628.5,42396.4025,7923.8150000000000,28802.5,2397.8725,10321.6875,83149.09,94796.19500000000,465.89,420.49,-45.4,0,0,0.0,550.28,448.33
2025-08-09 18:00:00,1628.5,44782.59,7367.2125,29604.5,501.32,7868.5325,83884.1225,93205.5775,558.06,414.28,-143.78,0,0,0.0,705.57,450.51
2025-08-09 19:00:00,1628.5,47096.2275,6977.5125,29495.75,2.63,6980.1425,85200.62,93775.51,567.45,410.15,-157.3,0,0,0.0,686.03,448.68
2025-08-09 20:00:00,1628.5,46419.32,6734.3825,29520.5,0.0,6734.3825,84302.7025,92852.8175,505.37,412.39,-92.98,0,0,0.0,689.53,446.49
2025-08-09 21:00:00,1628.5,45234.1975,6540.5425,28597.5,0.0,6540.5425,82000.74000000000,90088.08500000000,422.73,398.63,-24.1,0,0,0.0,645.29,439.48
2025-08-09 22:00:00,1628.5,45030.520000000000,6343.9375,25353.0,0.0,6343.9375,78355.9575,86405.97750000000,402.55,389.94,-12.61,0,0,0.0,581.42,424.28
2025-08-09 23:00:00,1628.5,46575.51,6097.7575,22187.25,0.0,6097.7575,76489.0175,84539.0375,431.62,398.97,-32.65,0,0,0.0,683.79,424.75
2025-08-10 00:00:00,1627.5,46717.33,4833.8125,21126.75,0.0,4833.8125,74305.3925,80855.4025,400.63,400.37,-0.26,0,0,1.0,401.21,410.15
2025-08-10 01:00:00,1627.5,46596.775,4535.54,21120.5,0.0,4535.54,73880.315,80430.325,412.0,400.49,-11.51,0,0,1.0,403.73,407.82
2025-08-10 02:00:00,1627.5,44554.2275,4275.4400000000000,21105.25,0.0,4275.4400000000000,71562.41750000000,78112.4275,405.27,390.84,-14.43,0,0,1.0,392.94,398.34
2025-08-10 03:00:00,1627.5,43109.685,4093.1925,21086.5,0.0,4093.1925,69916.8775,76467.155,395.78,392.94,-2.84,0,0,1.0,383.81,392.04
2025-08-10 04:00:00,1627.5,42606.9125,3943.2525,21074.75,0.67,3943.9225000000000,69253.08500000000,75811.47750000000,382.08,377.49,-4.59,0,0,1.0,384.22,387.76
2025-08-10 05:00:00,1627.5,41531.955,3806.01,22018.25,351.1675,4157.1775,69334.8825,76510.6425,357.2,347.17,-10.03,1,0,0.0,383.72,381.77
2025-08-10 06:00:00,1627.5,35310.1075,3594.62,23100.0,2859.865,6454.485,66492.0925,77145.985,301.7,282.6,-19.1,1,0,0.0,356.16,332.83
2025-08-10 07:00:00,1627.5,28002.7275,3277.635,24763.0,7373.885000000000,10651.52,65044.7475,81875.9125,300.94,262.8,-38.14,1,0,0.0,326.12,297.49
2025-08-10 08:00:00,1627.5,21186.4125,2999.4025,26748.25,12060.8275,15060.23,64622.3925,88394.16,334.33,277.44,-56.89,1,0,0.0,317.62,302.97
2025-08-10 09:00:00,1627.5,16446.4825,2798.565,27108.25,15798.385,18596.95,63779.182500000000,93590.5675,361.24,253.17,-108.07,0,0,0.0,338.77,323.14
2025-08-10 10:00:00,1627.5,14360.3275,2575.1,27037.0,18010.59,20585.690000000000,63610.5175,97720.785,348.13,234.58,-113.55,0,0,1.0,348.99,350.32
2025-08-10 11:00:00,1627.5,14201.2425,2341.5125,25873.25,18916.3325,21257.845,62959.8375,98750.0,328.81,215.79,-113.02,0,0,1.0,357.78,373.08
2025-08-10 12:00:00,1627.5,13378.2525,2136.6425,24782.5,18861.795,20998.4375,60786.69,96704.38,307.86,167.94,-139.92,1,0,1.0,360.49,367.01
2025-08-10 13:00:00,1627.5,16820.985,1975.6775,24829.0,17832.2975,19807.975,63085.46,97317.52,303.27,148.53,-154.74,0,0,1.0,368.12,374.45
2025-08-10 14:00:00,1627.5,22661.7275,1790.75,24971.0,15486.0975,17276.8475,66537.07500000000,97054.7425,302.0,192.27,-109.73,1,0,1.0,393.86,402.34
2025-08-10 15:00:00,1627.5,29478.642500000000,1624.7375,26128.5,11941.2175,13565.955,70800.5975,95805.6975,318.54,222.3,-96.24,1,0,1.0,409.04,409.64
2025-08-10 16:00:00,1627.5,37021.325,1508.36,27394.0,7524.9475,9033.3075,75076.1325,93602.8875,332.66,248.61,-84.05,1,0,0.0,424.74,419.21
2025-08-10 17:00:00,1627.5,45624.55,1493.8975,27342.25,3222.0875000000000,4715.985,79310.285,91605.84,374.44,309.84,-64.6,0,0,0.0,465.89,420.49
2025-08-10 18:00:00,1627.5,50475.07,1591.6275,28184.75,586.4675,2178.0950000000000,82465.41500000000,90619.8575,387.44,355.7,-31.74,0,0,0.0,558.06,414.28
2025-08-10 19:00:00,1627.5,52616.3725,1721.7375,28075.75,2.6325,1724.37,84043.9925,91125.3325,393.55,355.26,-38.29,0,0,0.0,567.45,410.15
2025-08-10 20:00:00,1627.5,51819.4275,1778.1925000000000,28084.75,0.0,1778.1925000000000,83309.87,90360.5075,382.38,316.28,-66.1,0,0,0.0,505.37,412.39
2025-08-10 21:00:00,1627.5,49403.4775,1739.8425,27345.75,0.0,1739.8425,80116.57,87166.57250000000,361.13,296.07,-65.06,0,0,0.0,422.73,398.63
2025-08-10 22:00:00,1627.5,48868.7225,1685.25,24179.0,0.0,1685.25,76360.4725,83410.4725,361.49,307.77,-53.72,0,0,0.0,402.55,389.94
2025-08-10 23:00:00,1627.5,49312.3275,1619.4775,21784.5,0.0,1619.4775,74343.805,81393.805,367.81,333.03,-34.78,1,0,0.0,431.62,398.97
2025-08-11 00:00:00,1627.5,47667.6125,1281.2425000000000,20963.75,0.0,1281.2425000000000,71540.10500000000,78160.13500000000,423.89,403.42,-20.47,1,0,0.0,400.63,400.37
2025-08-11 01:00:00,1627.5,47923.17,1255.96,20957.5,0.0,1255.96,71764.13,78384.16,428.61,413.1,-15.51,1,0,0.0,412.0,400.49
2025-08-11 02:00:00,1627.5,45674.3125,1243.5775000000000,20942.25,0.0,1243.5775000000000,69487.64,76107.67,411.85,399.17,-12.68,1,0,0.0,405.27,390.84
2025-08-11 03:00:00,1627.5,44296.285000000000,1249.9925,20923.5,0.0,1249.9925,68097.2775,74717.315,400.35,394.18,-6.17,0,0,0.0,395.78,392.94
2025-08-11 04:00:00,1627.5,43988.3025,1238.5825,20911.75,0.19,1238.7725,67766.325,74396.54,397.43,393.58,-3.85,0,0,0.0,382.08,377.49
2025-08-11 05:00:00,1627.5,43953.69,1206.125,21780.25,365.95000000000000,1572.075,68933.515,76225.7325,390.05,395.1,5.05,1,1,0.0,357.2,347.17
2025-08-11 06:00:00,1627.5,38360.275,1109.23,22738.0,3002.52,4111.75,66837.525,77960.7525,332.1,348.69,16.59,1,1,0.0,301.7,282.6
2025-08-11 07:00:00,1627.5,30783.880000000000,916.2025,24403.0,7934.8925,8851.095,65665.475,83841.6325,103.27,187.0,83.73,1,1,0.0,300.94,262.8
2025-08-11 08:00:00,1627.5,23683.975,722.2875,26613.75,13123.315,13845.6025,65770.8275,92149.60250000000,-77.72,-59.71,18.01,1,1,0.0,334.33,277.44
2025-08-11 09:00:00,1627.5,18750.8275,644.2275,27104.0,17160.5725,17804.8,65287.1275,98403.64,-64.19,-88.54,-24.35,1,0,0.0,361.24,253.17
2025-08-11 10:00:00,1627.5,16345.8875,643.785,27043.0,19554.945,20198.73,65215.1175,102849.41,-47.77,-49.96,-2.19,1,0,0.0,348.13,234.58
2025-08-11 11:00:00,1627.5,14806.7375,683.255,25874.25,20592.7975,21276.052500000000,63584.54,103429.2625,-38.69,-49.37,-10.68,1,0,0.0,328.81,215.79
2025-08-11 12:00:00,1627.5,13218.435,782.3,24795.5,20539.745,21322.045000000000,60963.480000000000,100971.61,-40.69,-14.17,26.52,1,1,0.0,307.86,167.94
2025-08-11 13:00:00,1627.5,16345.665,951.96,24835.5,19503.427500000000,20455.3875,63264.052500000000,101559.6575,-39.72,-39.98,-0.26,1,0,0.0,303.27,148.53
2025-08-11 14:00:00,1627.5,21917.72,1196.455,25000.0,17232.9525,18429.4075,66974.6275,101374.5225,-39.02,-1.34,37.68,1,1,0.0,302.0,192.27
2025-08-11 15:00:00,1627.5,28850.1,1538.8925000000000,26177.25,13478.7375,15017.63,71672.48000000000,100139.75,179.84,280.44,100.6,1,1,0.0,318.54,222.3
2025-08-11 16:00:00,1627.5,37461.545,2007.7625,27394.0,8666.975,10674.7375,77157.7825,98239.6275,360.61,373.76,13.15,0,1,0.0,332.66,248.61
2025-08-11 17:00:00,1627.5,47687.8725,2606.9050000000000,27207.25,3703.7225,6310.6275000000000,82833.25,96162.2175,439.04,441.51,2.47,0,1,0.0,374.44,309.84
2025-08-11 18:00:00,1627.5,53037.11,3330.2175000000000,27826.25,646.3050000000000,3976.5225,86467.3825,94509.16500000000,505.82,457.91,-47.91,0,0,0.0,387.44,355.7
2025-08-11 19:00:00,1627.5,54037.845,4165.055,27727.25,1.8125,4166.8675,87559.4625,94238.955,478.58,460.35,-18.23,0,0,0.0,393.55,355.26
2025-08-11 20:00:00,1627.5,52151.8525,4872.6175,27753.0,0.0,4872.6175,86404.97,93025.62,472.67,452.94,-19.73,0,0,0.0,382.38,316.28
2025-08-11 21:00:00,1627.5,49474.4625,5330.595,27035.5,0.0,5330.595,83468.0575,90088.3375,452.04,445.82,-6.22,0,0,0.0,361.13,296.07
2025-08-11 22:00:00,1627.5,48553.475,5543.797500000000,23967.0,0.0,5543.797500000000,79691.77250000000,86311.84,442.79,439.71,-3.08,0,0,0.0,361.49,307.77
2025-08-11 23:00:00,1627.5,48873.995000000000,5484.5225,21670.5,0.0,5484.5225,77656.5175,84276.5575,445.83,459.12,13.29,0,1,0.0,367.81,333.03
2025-08-12 00:00:00,1627.5,44368.6225,6279.5425,20912.75,0.0,6279.5425,73188.415,79788.5275,441.5,461.48,19.98,1,1,0.0,423.89,403.42
2025-08-12 01:00:00,1627.5,44654.96,5768.825,20900.5,0.0,5768.825,72951.785,79552.275,432.25,462.3,30.05,1,1,0.0,428.61,413.1
2025-08-12 02:00:00,1627.5,42878.9375,5208.995,20873.25,0.0,5208.995,70588.6825,77190.2325,420.35,433.28,12.93,1,1,0.0,411.85,399.17
2025-08-12 03:00:00,1627.5,41495.37,4710.6225000000000,20838.0,0.0,4710.6225000000000,68671.49250000000,75276.9675,408.01,412.82,4.81,1,1,0.0,400.35,394.18
2025-08-12 04:00:00,1627.5,41899.5475,4318.865,20810.75,0.17,4319.035,68656.8325,75276.9675,406.89,410.01,3.12,1,1,0.0,397.43,393.58
2025-08-12 05:00:00,1627.5,41917.4575,4064.775,21779.5,349.09750000000000,4413.8725000000000,69738.33,77080.9,407.52,413.23,5.71,1,1,1.0,390.05,395.1
2025-08-12 06:00:00,1627.5,36033.155,3773.6075,22738.0,2965.835,6739.4425,67138.0975,78684.4,366.76,376.62,9.86,0,1,1.0,332.1,348.69
2025-08-12 07:00:00,1627.5,27379.565,3138.8325,24403.0,7861.09,10999.9225,64409.9875,83394.3125,231.11,263.33,32.22,0,1,1.0,103.27,187.0
2025-08-12 08:00:00,1627.5,21830.485,2492.6825,26378.0,13005.215,15497.8975,65333.8825,92464.3375,-41.59,115.53,157.12,0,1,1.0,-77.72,-59.71
2025-08-12 09:00:00,1627.5,16379.805,2182.5275,27524.0,17010.8975,19193.425,64724.730000000000,98482.33500000000,7.2,14.8,7.6,0,1,0.0,-64.19,-88.54
2025-08-12 10:00:00,1627.5,14043.060000000000,2104.3475,27461.0,19365.2425,21469.59,64601.150000000000,102726.1725,39.32,52.2,12.88,0,1,0.0,-47.77,-49.96
2025-08-12 11:00:00,1627.5,13045.12,2173.5975,26296.25,20180.800000000000,22354.3975,63323.2675,103537.5375,25.26,62.76,37.5,1,1,0.0,-38.69,-49.37
2025-08-12 12:00:00,1627.5,12476.5925,2337.815,25217.5,19960.3875,22298.2025,61619.795,102408.895,7.99,62.87,54.88,0,1,1.0,-40.69,-14.17
2025-08-12 13:00:00,1627.5,16179.02,2616.0225,25257.75,18792.57,21408.5925,64472.8625,103010.2025,14.85,59.86,45.01,1,1,0.0,-39.72,-39.98
2025-08-12 14:00:00,1627.5,22662.9325,2966.8025,25393.0,16316.705000000000,19283.5075,68966.94,102609.33,16.66,81.05,64.39,1,1,1.0,-39.02,-1.34
2025-08-12 15:00:00,1627.5,29773.7625,3408.31,26528.0,12654.8375,16063.1475,73992.41,100987.735,185.37,210.41,25.04,1,1,1.0,179.84,280.44
2025-08-12 16:00:00,1627.5,37392.545,3806.7375,27834.75,8035.7475000000000,11842.485,78697.28,98837.465,398.55,403.48,4.93,1,1,1.0,360.61,373.76
2025-08-12 17:00:00,1627.5,46570.08,4003.365,27667.25,3366.8475,7370.2125,83235.04250000000,96122.44750000000,465.44,462.72,-2.72,0,0,1.0,439.04,441.51
2025-08-12 18:00:00,1627.5,51912.060000000000,4164.4025,28198.5,567.08,4731.4825,86469.5425,94354.9575,502.98,468.76,-34.22,0,0,0.0,505.82,457.91
2025-08-12 19:00:00,1627.5,53545.8675,4440.79,28000.0,1.8575,4442.6475,87616.015,94357.79000000000,493.44,459.93,-33.51,0,0,0.0,478.58,460.35
2025-08-12 20:00:00,1627.5,51720.165,4608.995,28279.5,0.0,4608.995,86236.16,93092.565,485.71,442.19,-43.52,0,0,0.0,472.67,452.94
2025-08-12 21:00:00,1627.5,49495.8125,4601.395,27491.25,0.0,4601.395,83215.9575,90117.3475,459.26,406.93,-52.33,1,0,0.0,452.04,445.82
2025-08-12 22:00:00,1627.5,48686.115,4504.3425,24531.5,0.0,4504.3425,79349.4575,86249.6525,438.38,402.42,-35.96,1,0,0.0,442.79,439.71
2025-08-12 23:00:00,1627.5,49388.1475,4296.79,21632.5,0.0,4296.79,76944.9375,83844.9625,434.03,405.22,-28.81,1,0,1.0,445.83,459.12
2025-08-13 00:00:00,1627.3,48240.755000000000,3902.02,21963.75,0.0,3902.02,75733.825,82333.95,412.17,444.27,32.1,1,1,1.0,441.5,461.48
2025-08-13 01:00:00,1627.3,48421.552500000000,3453.0775000000000,21957.5,0.0,3453.0775000000000,75459.43,82059.55,427.04,459.92,32.88,1,1,1.0,432.25,462.3
2025-08-13 02:00:00,1627.3,46162.17,2990.3075,21942.25,0.0,2990.3075,72722.0275,79322.175,413.15,435.67,22.52,1,1,1.0,420.35,433.28
2025-08-13 03:00:00,1627.3,44858.9775,2508.34,21923.5,0.0,2508.34,70918.1175,77518.2,403.67,410.38,6.71,0,1,1.0,408.01,412.82
2025-08-13 04:00:00,1627.3,45081.57,2042.81,21911.75,0.1375,2042.9475,70663.5675,77281.35,405.37,412.89,7.52,0,1,1.0,406.89,410.01
2025-08-13 05:00:00,1627.3,45298.7,1622.1525000000000,22780.25,415.51,2037.6625,71743.9125,79012.4,414.12,421.02,6.9,0,1,1.0,407.52,413.23
2025-08-13 06:00:00,1627.3,40408.9875,1283.2325,23738.0,2606.2325,3889.465,69663.7525,80510.775,372.98,377.62,4.64,1,1,1.0,366.76,376.62
2025-08-13 07:00:00,1627.3,32857.07,943.0175000000000,25403.0,6679.3675,7622.385,67509.755,84788.625,157.25,133.61,-23.64,1,0,1.0,231.11,263.33
2025-08-13 08:00:00,1627.3,29406.2025,695.5325,27613.75,10898.5175,11594.05,70241.30250000000,94737.175,4.83,-3.39,-8.22,1,0,1.0,-41.59,115.53
2025-08-13 09:00:00,1627.3,25853.4925,593.7625,28104.0,14202.3825,14796.145,70380.9375,100860.075,69.31,33.83,-35.48,1,0,1.0,7.2,14.8
2025-08-13 10:00:00,1627.3,23576.3825,606.925,28043.0,16142.045,16748.97,69995.6525,104933.4675,92.93,60.15,-32.78,1,0,1.0,39.32,52.2
2025-08-13 11:00:00,1627.3,22916.9975,670.8075,26874.25,16895.36,17566.1675,68984.715,105602.0425,109.95,132.84,22.89,1,1,1.0,25.26,62.76
2025-08-13 12:00:00,1627.3,22758.27,784.8075,25795.5,16716.515,17501.322500000000,67682.3925,104285.715,89.24,90.62,1.38,1,1,1.0,7.99,62.87
2025-08-13 13:00:00,1627.3,25460.6325,954.0250000000000,25835.5,15746.4875,16700.5125,69623.945,104759.44750000000,76.59,194.24,117.65,1,1,1.0,14.85,59.86
2025-08-13 14:00:00,1627.3,30441.88,1153.59,25998.75,13639.2825,14792.8725,72860.80250000000,104322.15,77.75,305.68,227.93,0,1,1.0,16.66,81.05
2025-08-13 15:00:00,1627.3,36202.585,1379.93,27177.0,10495.6925,11875.6225,76882.5075,102923.85,228.83,282.31,53.48,1,1,1.0,185.37,210.41
2025-08-13 16:00:00,1627.3,42460.475,1636.45,28394.25,6772.4,8408.85,80890.875,100294.7,412.63,431.11,18.48,1,1,1.0,398.55,403.48
2025-08-13 17:00:00,1627.3,49269.615,2009.89,29107.25,2948.3725,4958.2625,84962.42750000000,97510.33,475.04,464.49,-10.55,1,0,0.0,465.44,462.72
2025-08-13 18:00:00,1627.3,52952.4675,2546.555,29724.25,597.6175000000000,3144.1725,87448.19,95430.03750000000,487.21,473.0,-14.21,1,0,0.0,502.98,468.76
2025-08-13 19:00:00,1627.3,54600.865,3174.66,29614.75,1.9375,3176.5975,89019.5125,95654.625,493.24,474.35,-18.89,1,0,0.0,493.44,459.93
2025-08-13 20:00:00,1627.3,52906.86,3610.1025,29639.5,0.0,3610.1025,87783.7625,94384.175,487.42,480.8,-6.62,1,0,0.0,485.71,442.19
2025-08-13 21:00:00,1627.3,50127.6625,3760.92,28923.75,0.0,3760.92,84439.6325,91039.825,465.2,480.91,15.71,1,1,0.0,459.26,406.93
2025-08-13 22:00:00,1627.3,49261.045,3706.7825000000000,25855.0,0.0,3706.7825000000000,80450.1275,87050.125,443.33,476.91,33.58,1,1,0.0,438.38,402.42
2025-08-13 23:00:00,1627.3,50988.645,3460.5975,22670.5,0.0,3460.5975,78747.0425,85347.05,439.46,477.59,38.13,1,1,0.0,434.03,405.22
2025-08-14 00:00:00,1624.5,49657.14,2943.1175000000000,21963.75,0.0,2943.1175000000000,76188.5075,82788.5275,412.68,433.67,20.99,1,1,1.0,412.17,444.27
2025-08-14 01:00:00,1624.5,50401.75,2554.915,21957.5,0.0,2554.915,76538.66500000000,83138.685,417.82,438.63,20.81,1,1,1.0,427.04,459.92
